lead_id,lead_indicator,date_part,source,customer_group,onboarding,customer_code,purchases,time_spent,n_visits
2424,0.0,2024-01-23,signup,8,True,VNWWPEYHCM,0.2,0.36194663468125865,0.0
2426,0.0,2024-01-09,signup,3,False,PHEKHLKXUA,0.26666666666666666,0.4599359859157205,0.2666666666666667
2433,0.0,2024-01-29,signup,4,False,FBKLBLYQAZ,0.3333333333333333,0.7432403633763808,0.08888888888888889
2436,0.0,2024-01-19,signup,4,False,DSJTTHBCTL,0.5333333333333333,0.6462332919338946,0.08888888888888889
2438,1.0,2024-01-06,signup,3,False,XPHUHKFMCW,0.4,0.4031214896232852,0.33333333333333337
2443,1.0,2024-01-06,signup,7,False,DZDBBPIBKR,0.3333333333333333,0.4969903225029463,0.2888888888888889
2444,0.0,2024-01-17,signup,5,False,HXSSEVHONE,0.06666666666666667,0.7194852736820404,0.022222222222222223
2446,0.0,2024-01-31,signup,8,False,ZNWLFQFUZH,0.3333333333333333,0.5251636769025528,0.2888888888888889
2447,0.0,2024-01-01,signup,3,False,OLJLVIUFOH,0.4666666666666667,0.45628930617926755,0.15555555555555556
2449,0.0,2024-01-13,signup,1,False,YYKBCOPSON,0.4,0.6446928669275124,0.022222222222222223
2452,1.0,2024-01-03,signup,7,True,CQCMUDXNEP,0.4666666666666667,0.7153912821317251,0.15555555555555556
2455,0.0,2024-01-03,signup,5,True,KJMEYVSTBY,0.3333333333333333,0.43238726304759745,0.0
2459,0.0,2024-01-24,signup,1,False,CRTWSFCJJR,0.4666666666666667,0.6005788520483651,0.022222222222222223
2464,1.0,2024-01-21,signup,8,False,IIMNLYHAOF,0.3333333333333333,0.4248752259531673,0.46666666666666673
2469,1.0,2024-01-01,signup,8,False,LUYEFWDJXD,0.6666666666666666,0.5420225510422575,0.2
2474,1.0,2024-01-28,signup,2,True,HUOSHWZLON,0.4,0.591251772718551,0.13333333333333333
2478,0.0,2024-01-09,signup,6,True,RVTKYPJXNN,0.4,0.4877157086599916,0.022222222222222223
2482,1.0,2024-01-04,signup,8,False,XNQPVPMEUU,0.4,0.48454340437110377,0.2888888888888889
2489,0.0,2024-01-26,signup,9,False,TZDBSEXUYY,0.4,0.5379521378114521,0.06666666666666667
2504,0.0,2024-01-15,signup,7,False,PCBEDFQAJH,0.3333333333333333,0.39269366101286807,0.0
2508,1.0,2024-01-29,signup,5,True,ZUBLRJSFXT,0.6,0.4799844431088566,0.5777777777777777
2509,1.0,2024-01-31,signup,4,False,UZKIBZVDHF,0.13333333333333333,0.8347957908016065,0.2888888888888889
2514,1.0,2024-01-29,signup,2,True,BEJHIHWRCW,0.4666666666666667,0.32670458516575984,0.2666666666666667
2516,0.0,2024-01-11,signup,2,False,WBHXBGCPZU,0.13333333333333333,0.46089316685110837,0.06666666666666667
2518,1.0,2024-01-13,signup,8,True,ZOHOAPIFNM,0.3333333333333333,0.4641040946233842,0.17777777777777778
2520,1.0,2024-01-06,signup,5,True,KDASUODDGC,0.4666666666666667,0.14037916101757808,0.17777777777777778
2532,0.0,2024-01-19,signup,1,True,RBRWZROFUK,0.3333333333333333,0.5807575525672325,0.1111111111111111
2535,1.0,2024-01-14,signup,9,False,OUJCJCIGEN,0.4,0.4318765173336384,0.2666666666666667
2545,0.0,2024-01-24,signup,6,False,TKWFOYOILT,0.4,0.60785390653177,0.0
2546,0.0,2024-01-04,signup,5,True,KYDNOHKAHW,0.26666666666666666,0.39633564626402606,0.022222222222222223
2553,1.0,2024-01-23,signup,4,False,YNADKXKUGZ,0.8666666666666667,0.36127648168830684,0.31111111111111117
2554,0.0,2024-01-27,signup,2,True,JGXIDQJITC,0.4,0.5756097700654318,0.06666666666666667
2558,0.0,2024-01-17,signup,7,True,KYSQAFHTZV,0.26666666666666666,0.4515503352088187,0.33333333333333337
2560,1.0,2024-01-13,signup,9,True,RMKBGYUNLU,0.4666666666666667,0.4617354770620873,0.24444444444444444
2566,0.0,2024-01-27,signup,8,True,IQPDRMGKJJ,0.5333333333333333,0.3937647790954558,0.06666666666666667
2567,0.0,2024-01-12,signup,6,True,MTWQAORZVQ,0.5333333333333333,0.5808255915597212,0.0
2575,1.0,2024-01-21,signup,4,False,IIZPCDFOVT,0.4666666666666667,0.5600501378407522,0.31111111111111117
2581,1.0,2024-01-14,signup,5,False,GXUPMVDSZQ,0.3333333333333333,0.5761195673100238,0.35555555555555557
2582,1.0,2024-01-17,signup,4,False,ZURDQBBFEY,0.3333333333333333,0.6971447847528655,0.24444444444444444
2584,1.0,2024-01-12,signup,5,False,CCDDIXBQGA,0.3333333333333333,0.6549704207117252,0.22222222222222224
2587,1.0,2024-01-26,signup,4,True,WAPEOCCPJL,0.4,0.4832142625492729,0.13333333333333333
2590,1.0,2024-01-13,signup,3,False,DEFCDZVBZE,0.4,0.4830645693933363,1.0000000000000002
2591,1.0,2024-01-14,signup,4,False,TADAHZBGFS,0.3333333333333333,0.665401488158366,0.5555555555555556
2594,0.0,2024-01-26,signup,7,False,CNFMTURVSJ,0.4,0.4363970425836562,0.022222222222222223
2596,0.0,2024-01-11,signup,1,False,ZVRSISFRUI,0.3333333333333333,0.6589345905591962,0.0
2598,0.0,2024-01-02,signup,9,False,HFXYUQNTLQ,0.2,0.6210107631017275,0.0
2601,0.0,2024-01-18,signup,1,False,THQLDCDOYN,0.3333333333333333,0.5487455898248056,0.08888888888888889
2608,1.0,2024-01-24,signup,1,False,NYXKVXPFGQ,0.5333333333333333,0.49327106778324337,0.2666666666666667
2610,1.0,2024-01-16,signup,4,True,ITILLUTWLQ,0.26666666666666666,0.41223832924535386,0.2666666666666667
2616,0.0,2024-01-01,signup,9,True,ZSMCILPIZB,0.13333333333333333,0.7732567874859807,0.04444444444444444
2617,0.0,2024-01-28,signup,1,True,FQQOKOQQXL,0.3333333333333333,0.48274387561147447,0.17777777777777778
2623,1.0,2024-01-10,signup,1,True,OQLPHQVGAL,0.6666666666666666,0.4319917218518209,0.3777777777777778
2627,1.0,2024-01-06,signup,3,True,ESEIFXIOPR,0.26666666666666666,0.3395302477131651,0.46666666666666673
2628,0.0,2024-01-30,signup,2,False,NKVSFPUMAW,0.13333333333333333,0.6351347625335505,0.17777777777777778
2629,0.0,2024-01-17,signup,6,False,DAKDGKNZUT,0.3333333333333333,0.7698351929880277,0.08888888888888889
2630,1.0,2024-01-05,signup,6,True,SXWABXPLOD,0.3333333333333333,0.6981975364106,0.2888888888888889
2637,1.0,2024-01-05,signup,6,False,NZSZCIKOEJ,0.4,0.36566216748418257,0.08888888888888889
2640,0.0,2024-01-11,signup,8,False,KQJYZLHSZY,0.5333333333333333,0.4547155014007548,0.2888888888888889
2641,0.0,2024-01-11,signup,9,False,SVBIVGRYQT,0.4,0.5888716914230389,0.2888888888888889
2644,0.0,2024-01-08,signup,3,False,VBMYIHESMS,0.6,0.4064815872438431,0.2
2662,0.0,2024-01-09,signup,5,True,RLZJITABBI,0.3333333333333333,0.5368109831797422,0.13333333333333333
2667,1.0,2024-01-27,signup,8,False,VNSLPNXZIC,0.3333333333333333,0.5892972666385651,0.2888888888888889
2668,1.0,2024-01-27,signup,3,False,XWPFZBHOHQ,0.4,0.4050701503626414,0.31111111111111117
2669,0.0,2024-01-20,signup,2,True,HWAUMSYTNP,0.4,0.3866650044491412,0.04444444444444444
2673,0.0,2024-01-26,signup,5,True,QKSEUMUXAZ,0.5333333333333333,0.572131494647225,0.0
2674,1.0,2024-01-17,signup,9,False,DLGWZPMZYG,0.13333333333333333,0.5382708689167234,0.08888888888888889
2678,0.0,2024-01-22,signup,4,False,IGBRAEXVGD,0.26666666666666666,0.592918649078472,0.4
2679,1.0,2024-01-04,signup,1,False,NQDCKDPFQX,0.3333333333333333,0.774492335325374,0.4
2688,0.0,2024-01-14,signup,2,True,HRNRQWROFT,0.26666666666666666,0.23836377447870627,0.022222222222222223
2692,0.0,2024-01-25,signup,5,True,IVAVSZAISB,0.06666666666666667,0.6663364859501079,0.1111111111111111
2693,0.0,2024-01-29,signup,8,True,BSMKYLHCBL,0.2,0.6046294073668451,0.4
2698,1.0,2024-01-17,signup,2,False,EGHPUZPFSD,0.13333333333333333,0.546392554523455,0.22222222222222224
2704,1.0,2024-01-11,signup,2,False,CVXWXWYATY,0.3333333333333333,0.7817135312270406,0.2
2707,0.0,2024-01-30,signup,3,True,RQIKBVPREN,0.3333333333333333,0.5494104641658094,0.1111111111111111
2714,0.0,2024-01-31,signup,5,True,OKPISHLZCY,0.3333333333333333,0.513381677236522,0.0
2720,1.0,2024-01-10,signup,9,True,ZVQUHIHGMV,0.3333333333333333,0.6689599078482104,0.2
2721,1.0,2024-01-06,signup,2,True,HDEGVLLLJR,0.4,0.4120159155531481,0.24444444444444444
2723,0.0,2024-01-12,signup,8,True,JGVFNTNHBN,0.4,0.530069154962212,0.1111111111111111
2728,0.0,2024-01-18,signup,8,True,RTGBEMFZNO,0.26666666666666666,0.3804208167421187,0.08888888888888889
2729,0.0,2024-01-02,signup,9,True,IPQMFUFNXZ,0.3333333333333333,0.552002142945656,0.022222222222222223
2730,1.0,2024-01-16,signup,8,False,BPFAREWMBX,0.4,0.42650549890991785,0.2888888888888889
2734,1.0,2024-01-01,signup,5,False,JWWHQFSIOQ,0.4666666666666667,0.37215206203390017,0.24444444444444444
2735,1.0,2024-01-11,signup,2,True,QXURHZYNNR,0.5333333333333333,0.5486714643210023,0.2666666666666667
2739,0.0,2024-01-18,signup,2,True,AXKEWVWUZT,0.4666666666666667,0.732449472162601,0.0
2740,0.0,2024-01-30,signup,7,False,FXNMMBBZEK,0.3333333333333333,0.48939948196688265,0.17777777777777778
2745,1.0,2024-01-26,signup,4,True,EPBNHAVGYI,0.3333333333333333,0.5227125696804408,0.4222222222222223
2747,0.0,2024-01-15,signup,2,True,CXXQLRLVKZ,0.3333333333333333,0.2672332544656907,0.04444444444444444
2751,1.0,2024-01-21,signup,3,True,EMZMTQXQMY,0.06666666666666667,0.4692573694155725,0.24444444444444444
2753,0.0,2024-01-02,signup,7,True,LDDQHGQDXK,0.3333333333333333,0.42199138692382865,0.0
2758,1.0,2024-01-06,signup,5,True,EKIIBQYDWR,0.4,0.4066249922118673,0.35555555555555557
2763,0.0,2024-01-30,signup,1,False,SGHPHRPZRR,0.3333333333333333,0.4864891940120072,0.17777777777777778
2771,0.0,2024-01-18,signup,7,False,QHYPKQEXOI,0.3333333333333333,0.4321648922404676,0.022222222222222223
2784,1.0,2024-01-17,signup,4,True,EAGKRTIJYN,0.5333333333333333,0.5626077471624394,0.4222222222222223
2787,0.0,2024-01-03,signup,9,True,SYFYYORJXC,0.3333333333333333,0.6609776541024429,0.2888888888888889
2804,1.0,2024-01-21,signup,3,False,VARKGSYEIV,0.4666666666666667,0.33767510668928413,0.15555555555555556
2807,0.0,2024-01-10,signup,7,False,UWLCCXVHKH,0.3333333333333333,0.695829268237994,0.022222222222222223
2817,0.0,2024-01-28,signup,8,True,CEEADFHMTM,0.2,0.5311158075158885,0.08888888888888889
2818,0.0,2024-01-13,signup,8,False,IPCMKAZHQO,0.13333333333333333,0.3554758384757014,0.1111111111111111
2824,0.0,2024-01-18,signup,4,False,TOSQZZOGEP,0.26666666666666666,0.36155268632708426,0.022222222222222223
2829,0.0,2024-01-25,signup,9,False,ULJKQWIGKR,0.26666666666666666,0.5158008698669295,0.022222222222222223
2831,1.0,2024-01-22,signup,5,False,VDTSJQOFMT,0.2,0.7260853503350092,0.06666666666666667
2832,0.0,2024-01-31,signup,7,False,BVHHYVZTZJ,0.13333333333333333,0.3918452890935332,0.15555555555555556
2833,0.0,2024-01-15,signup,3,True,WIMPZBVRJC,0.26666666666666666,0.6482201227780605,0.04444444444444444
2850,1.0,2024-01-02,signup,7,False,XKBFTSCXBX,0.5333333333333333,0.5007111921148774,0.4222222222222223
2857,0.0,2024-01-22,signup,6,True,TKXEPUZMSX,0.13333333333333333,0.32602774009315605,0.022222222222222223
2859,0.0,2024-01-28,signup,4,False,YVEOZFKCYR,0.26666666666666666,0.2220078053781117,0.1111111111111111
2867,1.0,2024-01-04,signup,9,True,ODOUQKUGNG,0.13333333333333333,0.27898906819986535,0.31111111111111117
2870,1.0,2024-01-29,signup,5,True,JVIHQMSTQG,0.2,0.7413899243768621,0.2888888888888889
2871,1.0,2024-01-16,signup,4,True,TFWLENSXYX,0.2,0.510817440599611,0.2888888888888889
2872,1.0,2024-01-28,signup,4,True,FSSBPGPGSY,0.13333333333333333,0.5328593795217705,0.08888888888888889
2875,0.0,2024-01-24,signup,3,False,BTZVDYPLSV,0.3333333333333333,0.8003756099789497,0.0
2876,0.0,2024-01-02,signup,1,True,FJERSAZJID,0.06666666666666667,0.15314610597457523,0.04444444444444444
2877,0.0,2024-01-28,signup,8,False,BSUAPJSXPG,0.3333333333333333,0.7270928479250619,0.06666666666666667
2879,0.0,2024-01-14,signup,1,True,GALYZDOXKT,0.4,0.5411425150640269,0.2
2880,0.0,2024-01-03,signup,3,True,QHLPTTFQSQ,0.2,0.7917292867812863,0.06666666666666667
2882,0.0,2024-01-28,signup,6,True,NPCZCIICRR,0.3333333333333333,0.37338509067810743,0.04444444444444444
2883,0.0,2024-01-23,signup,6,True,OXJINXAQDT,0.4,0.5571735635789684,0.13333333333333333
2886,1.0,2024-01-31,signup,8,False,SOECBZQBCV,0.2,0.3432253768075578,0.2888888888888889
2887,0.0,2024-01-01,signup,6,True,CGZYPVGZLK,0.4,0.5141302470862673,0.04444444444444444
2890,0.0,2024-01-09,signup,5,False,ZMZLRWNECU,0.26666666666666666,0.5247246861484259,0.3777777777777778
2892,1.0,2024-01-14,signup,3,True,LFTQPAOKJR,0.4,0.39993556266596963,0.2666666666666667
2896,1.0,2024-01-23,signup,2,True,ILWTLFFGTI,0.2,0.45417581016318465,0.2666666666666667
2898,0.0,2024-01-27,signup,2,False,ZGGYEKIYWW,0.6,0.5414105680949707,0.24444444444444444
2903,0.0,2024-01-03,signup,9,True,ABTSQBEZQR,0.13333333333333333,0.5129614672039761,0.04444444444444444
2911,0.0,2024-01-19,signup,7,False,HBHQOERLHE,0.13333333333333333,0.6131328469138503,0.15555555555555556
2914,0.0,2024-01-26,signup,3,False,UGTGZOCELN,0.2,0.6018912562056066,0.0
2916,1.0,2024-01-21,signup,7,True,ZXPGXOJPPY,0.4,0.4603180991961725,0.2888888888888889
2918,0.0,2024-01-16,signup,7,True,PPMSMLRXLF,0.4,0.625011383687689,0.04444444444444444
2919,0.0,2024-01-19,signup,3,False,RBKADVAFUZ,0.6,0.4090945552474775,0.0
2920,0.0,2024-01-25,signup,5,True,QRPYYNENMY,0.13333333333333333,0.5333685469404167,0.0
2922,1.0,2024-01-07,signup,2,True,KYMVGSKAEN,0.4,0.5310002427289343,0.488888888888889
2923,0.0,2024-01-05,signup,8,True,VWPTBVEGYT,0.26666666666666666,0.5587291611500801,0.35555555555555557
2924,0.0,2024-01-23,signup,8,False,WSTDBZCCQO,0.4,0.4251755254759161,0.2888888888888889
2925,1.0,2024-01-11,signup,8,False,ZLMQOCTINW,0.5333333333333333,0.6429079600077422,0.08888888888888889
2934,1.0,2024-01-01,signup,5,True,FBXLHSNMCU,0.06666666666666667,0.5819974716064408,0.35555555555555557
2940,0.0,2024-01-27,signup,8,False,AVOZVAAWCN,0.4,0.3957405702655189,0.04444444444444444
2953,0.0,2024-01-29,signup,5,True,URVRLHCXGT,0.3333333333333333,0.5256291145022268,0.08888888888888889
2956,1.0,2024-01-26,signup,7,False,OHQWTZWVRW,0.3333333333333333,0.6475506743408849,0.06666666666666667
2958,0.0,2024-01-12,signup,1,True,SQVWDWVAXV,0.2,0.5638071148244158,0.0
2971,0.0,2024-01-21,signup,1,False,JAZUUCNIJT,0.2,0.5037544927310545,0.2
2973,1.0,2024-01-01,signup,9,False,PUWUWIIWJT,0.7333333333333333,0.40078655555286147,0.31111111111111117
2977,0.0,2024-01-08,signup,3,False,MWVQZIZJTI,0.13333333333333333,0.325946614644976,0.0
2983,1.0,2024-01-06,signup,8,False,GSXAXVUFOM,0.13333333333333333,0.4764324771598297,0.4
2986,0.0,2024-01-23,signup,5,True,JRAIOGTSDO,0.3333333333333333,0.6641487908153102,0.1111111111111111
2987,1.0,2024-01-08,signup,9,True,AFDIUPZXKT,0.3333333333333333,0.5813384712502688,0.33333333333333337
2990,0.0,2024-01-22,signup,8,True,IBQSDBFJZE,0.5333333333333333,0.33287993736671206,0.022222222222222223
2997,0.0,2024-01-20,signup,8,True,EBWZYCKBBB,0.5333333333333333,0.651969719501691,0.08888888888888889
2998,0.0,2024-01-14,signup,2,False,RFTSZVCCAS,0.4666666666666667,0.6471900605519004,0.17777777777777778
3000,1.0,2024-01-26,signup,3,False,HXREICAIYJ,0.26666666666666666,0.4788240890172065,0.17777777777777778
3003,1.0,2024-01-30,signup,2,False,CSSGPUDVIM,0.13333333333333333,0.4122639370177822,0.31111111111111117
3008,1.0,2024-01-02,signup,8,True,GLBNJIRCHJ,0.2,0.6833235601694548,0.13333333333333333
3009,0.0,2024-01-16,signup,5,True,SKPAAAULAC,0.4,0.31766182319230063,0.0
3012,0.0,2024-01-23,signup,3,False,FYJKKYYAPR,0.3333333333333333,0.589045180299618,0.13333333333333333
3014,1.0,2024-01-16,signup,4,False,QUJXZSIFRN,0.26666666666666666,0.4689411447312962,0.1111111111111111
3017,0.0,2024-01-15,signup,1,True,KVVQFAEPLW,0.06666666666666667,0.6777578875289331,0.17777777777777778
3020,0.0,2024-01-29,signup,8,False,PTERBBHFXL,0.4,0.5734299876011965,0.0
3023,0.0,2024-01-05,signup,7,True,WUFPIDMRKY,0.06666666666666667,0.5897879825913689,0.1111111111111111
3024,0.0,2024-01-24,signup,1,False,FAGHXBDLTV,0.26666666666666666,0.5273932317924227,0.0
3028,1.0,2024-01-26,signup,5,False,YWAFEAPTQI,0.4,0.5252700422328057,0.31111111111111117
3031,0.0,2024-01-02,signup,9,False,XPMFZVVPXN,0.3333333333333333,0.4623277329250389,0.06666666666666667
3032,1.0,2024-01-25,signup,9,True,QCQNHNMDPA,0.4666666666666667,0.48558542831440377,0.46666666666666673
3034,0.0,2024-01-08,signup,5,False,VLZPJZILVL,0.3333333333333333,0.5499367684398228,0.04444444444444444
3036,0.0,2024-01-19,signup,2,True,HLCCNLSQMQ,0.13333333333333333,0.6017754718880771,0.2
3038,0.0,2024-01-30,signup,6,False,ZLPMBFEXTX,0.2,0.3396755027369195,0.06666666666666667
3040,0.0,2024-01-22,signup,8,True,KLHQXTEKPP,0.3333333333333333,0.6231227518003893,0.022222222222222223
3042,0.0,2024-01-23,signup,8,False,SBBBEDYHCI,0.4,0.6092414681070345,0.04444444444444444
3044,1.0,2024-01-17,signup,7,True,AOVNSAMSSC,0.3333333333333333,0.4730629859148975,0.2
3045,1.0,2024-01-03,signup,4,True,GLWOXGBVRO,0.2,0.4957012313562811,0.35555555555555557
3049,0.0,2024-01-04,signup,2,False,URCHJWNPVK,0.3333333333333333,0.5324225123667444,0.022222222222222223
3050,0.0,2024-01-17,signup,7,True,WYVXJIWYFC,0.26666666666666666,0.5864131834823226,0.24444444444444444
3053,0.0,2024-01-21,signup,3,True,XJSTKQNVOV,0.5333333333333333,0.6290009845039358,0.0
3060,0.0,2024-01-02,signup,9,True,AGVKVNBNXN,0.26666666666666666,0.4784387833220679,0.13333333333333333
3064,1.0,2024-01-29,signup,9,True,LCIDNGXIPX,0.3333333333333333,0.5274459667842587,0.488888888888889
3065,0.0,2024-01-10,signup,8,False,WVEJRCAFIK,0.4,0.4270442032407987,0.0
3069,1.0,2024-01-31,signup,1,True,HRVENXNVQF,0.4666666666666667,0.660126193623812,0.17777777777777778
3078,0.0,2024-01-16,signup,8,True,WUUEOSAGWD,0.4,0.5310160779247889,0.08888888888888889
3083,1.0,2024-01-09,signup,7,False,EKMJOCJXOU,0.5333333333333333,0.36959009036693213,0.2666666666666667
3092,0.0,2024-01-25,signup,1,False,IODVZQOYDV,0.4666666666666667,0.5854737530296196,0.04444444444444444
3094,0.0,2024-01-13,signup,7,False,LAOEQTDSSG,0.4,0.6001367112748027,0.0
3097,0.0,2024-01-27,signup,4,True,OQIMDNCSYS,0.3333333333333333,0.3776521899911126,0.13333333333333333
3103,0.0,2024-01-05,signup,2,True,CXXPPNMNPH,0.4,0.5612473225344742,0.08888888888888889
3106,1.0,2024-01-13,signup,3,True,ANOEFYIWKP,0.5333333333333333,0.6489009571535304,0.5555555555555556
3114,0.0,2024-01-11,signup,2,False,BLPBCNIBEU,0.4666666666666667,0.6131300972384653,0.06666666666666667
3117,0.0,2024-01-27,signup,7,True,QJSGCYMHTY,0.5333333333333333,0.3982226624939674,0.0
3118,0.0,2024-01-28,signup,5,True,JIVFWLYYKT,0.4666666666666667,0.5562806753182338,0.4222222222222223
3119,0.0,2024-01-01,signup,4,False,XRYYIPMYJL,0.4,0.38817444591605244,0.2666666666666667
3120,0.0,2024-01-21,signup,3,False,YWZYSMFYQC,0.3333333333333333,0.25795751035662284,0.08888888888888889
3124,1.0,2024-01-01,signup,8,False,MCZWEFUHJV,0.4,0.5344869016539587,0.4444444444444445
3129,1.0,2024-01-09,signup,7,True,RXCRLMTNUZ,0.4666666666666667,0.3856867803455629,0.17777777777777778
3133,1.0,2024-01-24,signup,5,True,VLYTSSYJUK,0.2,0.6038771289848187,0.31111111111111117
3135,1.0,2024-01-11,signup,7,True,TCGQXEIWNJ,0.2,0.45031753494818616,0.31111111111111117
3136,1.0,2024-01-01,signup,9,False,VFOTWYAXYQ,0.2,0.49187920668415186,0.33333333333333337
3137,1.0,2024-01-20,signup,2,True,BIOPNRCSEL,0.3333333333333333,0.5864006727334184,0.13333333333333333
3138,1.0,2024-01-25,signup,2,True,ITTSVDBGAQ,0.4666666666666667,0.4392799470421621,0.13333333333333333
3144,0.0,2024-01-10,signup,7,True,TBOHVHBVHZ,0.3333333333333333,0.5575619459073843,0.0
3146,1.0,2024-01-15,signup,8,False,KITDWIZCHC,0.5333333333333333,0.46298433555302865,0.22222222222222224
3147,1.0,2024-01-19,signup,9,False,DZRUVRWOYK,0.3333333333333333,0.813364323711281,0.24444444444444444
3158,1.0,2024-01-31,signup,2,True,DJRJKEBERP,0.3333333333333333,0.5656259081755856,0.33333333333333337
3171,0.0,2024-01-31,signup,2,True,WMBULRRBFC,0.3333333333333333,0.651181983968444,0.022222222222222223
3173,0.0,2024-01-10,signup,4,True,BBPYZBLGJF,0.26666666666666666,0.6283291859801682,0.04444444444444444
3177,1.0,2024-01-16,signup,6,True,BYALBNXSUG,0.3333333333333333,0.22195483359610269,0.5333333333333333
3188,1.0,2024-01-14,signup,6,False,UVOOKLHPPX,0.2,0.6125870845303892,0.46666666666666673
3191,1.0,2024-01-13,signup,3,False,VLDOXNOAHL,0.13333333333333333,0.6869040928750375,0.22222222222222224
3195,1.0,2024-01-06,signup,7,False,SMQAFHAXDA,0.4666666666666667,0.44375741758173637,0.24444444444444444
3198,0.0,2024-01-04,signup,8,False,None,0.13333333333333333,0.2773751539880621,0.022222222222222223
3200,1.0,2024-01-31,signup,4,False,BVNPQZEVLA,0.4,0.39120613188727693,0.4
3209,1.0,2024-01-12,signup,8,False,QSRUSYPHID,0.4666666666666667,0.41109033784207194,0.31111111111111117
3214,0.0,2024-01-27,signup,2,True,HIYCCDTRVC,0.3333333333333333,0.66884658652125,0.06666666666666667
3215,0.0,2024-01-18,signup,4,False,USMNUCWHSH,0.4,0.684462779831383,0.0
3216,0.0,2024-01-23,signup,4,True,VYQEGSTUJU,0.3333333333333333,0.7209748134316244,0.0
3221,0.0,2024-01-31,signup,8,True,PGXFDSOMVK,0.26666666666666666,0.4976392397967938,0.0
3224,0.0,2024-01-31,signup,2,True,OBCLJNYPMQ,0.13333333333333333,0.4923091448593758,0.1111111111111111
3231,1.0,2024-01-13,signup,5,False,OZDUYCSGQQ,0.4,0.4838302329154126,0.22222222222222224
3234,0.0,2024-01-01,signup,4,False,TGCRFBYXAV,0.26666666666666666,0.9985093581926706,0.24444444444444444
3258,0.0,2024-01-28,signup,6,False,LISVPCGTBE,0.3333333333333333,0.43395564330186354,0.13333333333333333
3260,0.0,2024-01-29,signup,9,True,ALLOPYHURT,0.6,0.7002691466693572,0.0
3262,0.0,2024-01-23,signup,9,True,XCJETCTITO,0.4,0.5066763076016648,0.17777777777777778
3266,0.0,2024-01-03,signup,7,False,RPUXZPTFEA,0.26666666666666666,0.367018760872064,0.1111111111111111
3267,1.0,2024-01-28,signup,5,True,STXPGPIRVM,0.4,0.6419182888356493,0.31111111111111117
3268,1.0,2024-01-01,signup,2,True,BKPPEAYDFC,0.3333333333333333,0.7553448328628659,0.7111111111111111
3270,0.0,2024-01-03,signup,4,False,KYCOUTOJNW,0.26666666666666666,0.4418818891302797,0.04444444444444444
3271,0.0,2024-01-05,signup,5,False,UZCBTDSYBG,0.4666666666666667,0.5286768141170871,0.15555555555555556
3272,1.0,2024-01-25,signup,3,True,IEGWQOTQLP,0.5333333333333333,0.6939285381365287,0.2666666666666667
3277,0.0,2024-01-25,signup,7,True,FSKYRENSPU,0.3333333333333333,0.2435349178913112,0.35555555555555557
3278,0.0,2024-01-16,signup,9,True,RXDXXBXPRD,0.3333333333333333,0.6346854646542165,0.06666666666666667
3282,1.0,2024-01-28,signup,6,True,LNPJIORHRL,0.4,0.6697327749947485,0.488888888888889
3284,0.0,2024-01-27,signup,8,False,CIZVFVPDDC,0.06666666666666667,0.5189313958627754,0.08888888888888889
3285,0.0,2024-01-14,signup,3,False,NVROWWDEBX,0.3333333333333333,0.35753866129749745,0.0
3286,0.0,2024-01-10,signup,7,True,VUTPHFUBUJ,0.2,0.3594821241497351,0.0
3296,1.0,2024-01-27,signup,8,True,TBZQLVKYBF,0.3333333333333333,0.520951088690132,0.13333333333333333
3305,0.0,2024-01-17,signup,4,True,LBAUOECLYS,0.3333333333333333,0.6116982374852037,0.488888888888889
3321,0.0,2024-01-14,signup,9,True,QANXPOJXMW,0.3333333333333333,0.5165564314360277,0.1111111111111111
3323,1.0,2024-01-21,signup,9,False,LRZASXUMKT,0.3333333333333333,0.9556580032935201,0.24444444444444444
3325,1.0,2024-01-25,signup,8,True,OJDTLFZSRZ,0.2,0.39971153461509557,0.35555555555555557
3326,1.0,2024-01-17,signup,6,False,RYKPGVCXBA,0.4666666666666667,0.6501110238782614,0.5555555555555556
3331,1.0,2024-01-26,signup,6,True,HTGSXPQULO,0.3333333333333333,0.8078096459842631,0.24444444444444444
3334,1.0,2024-01-29,signup,8,False,VQXJSTIGGA,0.3333333333333333,0.5303830320912607,0.31111111111111117
3350,0.0,2024-01-12,signup,3,False,OEJXQWSOJN,0.26666666666666666,0.7521612807585186,0.08888888888888889
3356,1.0,2024-01-18,signup,7,True,BLIOFLRGFP,0.6,0.3315462257756777,0.2888888888888889
3363,0.0,2024-01-20,signup,7,False,OMOGDOFUDQ,0.2,0.49551051580336336,0.04444444444444444
3369,1.0,2024-01-01,signup,2,True,KUFBVMQIRE,0.4,0.45300097370405046,0.2666666666666667
3373,1.0,2024-01-19,signup,6,True,XVIYJBRRJE,0.26666666666666666,0.4526493505305561,0.17777777777777778
3374,1.0,2024-01-30,signup,5,False,VKTDAARAJW,0.4666666666666667,0.31543676718177516,0.4222222222222223
3382,0.0,2024-01-04,signup,2,True,IHGRLMKEYX,0.2,0.5446801342473965,0.08888888888888889
3384,0.0,2024-01-17,signup,6,True,EBXDUNOSNI,0.3333333333333333,0.38569886083172433,0.15555555555555556
3385,1.0,2024-01-30,signup,6,False,ZTCCCBRXLY,0.6666666666666666,0.44943633740812905,0.2
3389,1.0,2024-01-24,signup,7,True,YAEVFPSRXX,0.3333333333333333,0.4813890513536264,0.15555555555555556
